ID_Guardia;ID_Encuestado;ID_Trabajo;Posee Guardias;Remuneracion;Porcentaje (bruto o neto)
880;2727;2727;No;0;Porcentaje de mi sueldo bruto
881;2728;2728;S’?, pasiva;0;Porcentaje de mi sueldo bruto
882;2729;2729;S’?, pasiva;0;Neto
882;2730;2730;;;
883;2731;2731;No;0;Neto
883;2732;2732;;;
884;2733;2733;S’?, pasiva;720000;Bruto
884;2734;2734;;;
885;2735;2735;No;0;Porcentaje de mi sueldo bruto
885;2736;2736;;;
885;2737;2737;;;
886;2738;2738;No;0;Porcentaje de mi sueldo bruto
886;2739;2739;;;
887;2740;2740;No;0;Neto
888;2741;2741;S’?, activa;0;Neto
888;2742;2742;;;
888;2743;2743;;;
888;2744;2744;;;
889;2745;2745;No;0;Neto
890;2746;2746;S’?, activa;0;Porcentaje de mi sueldo bruto
890;2747;2747;;;
890;2748;2748;;;
890;2749;2749;;;
890;2750;2750;;;
890;2751;2751;;;
890;2752;2752;;;
891;2753;2753;No;0;Porcentaje de mi sueldo bruto
892;2754;2754;S’?, pasiva;0;Porcentaje de mi sueldo bruto
892;2755;2755;;;
892;2756;2756;;;
893;2757;2757;S’?, pasiva;0;Porcentaje de mi sueldo bruto
893;2758;2758;;;
894;2759;2759;No;0;Porcentaje de mi sueldo bruto
894;2760;2760;;;
894;2761;2761;;;
894;2762;2762;;;
894;2763;2763;;;
894;2764;2764;;;
894;2765;2765;;;
894;2766;2766;;;
894;2767;2767;;;
895;2768;2768;No;0;Porcentaje de mi sueldo bruto
895;2769;2769;;;
895;2770;2770;;;
895;2771;2771;;;
895;2772;2772;;;
895;2773;2773;;;
895;2774;2774;;;
895;2775;2775;;;
895;2776;2776;;;
895;2777;2777;;;
895;2778;2778;;;
896;2779;2779;S’?, pasiva;0;Porcentaje de mi sueldo bruto
896;2780;2780;;;
896;2781;2781;;;
897;2782;2782;S’?, pasiva;0;Porcentaje de mi sueldo bruto
897;2783;2783;;;
897;2784;2784;;;
897;2785;2785;;;
897;2786;2786;;;
897;2787;2787;;;
897;2788;2788;;;
897;2789;2789;;;
898;2790;2790;S’?, pasiva;0;Neto
898;2791;2791;;;
898;2792;2792;;;
898;2793;2793;;;
899;2794;2794;No;0;Porcentaje de mi sueldo bruto
900;2795;2795;No;0;Bruto
900;2796;2796;;;
900;2797;2797;;;
900;2798;2798;;;
900;2799;2799;;;
900;2800;2800;;;
901;2801;2801;S’?, pasiva;0;Neto
901;2802;2802;;;
902;2803;2803;No;0;Porcentaje de mi sueldo bruto
903;2804;2804;No;0;Porcentaje de mi sueldo bruto
903;2805;2805;;;
903;2806;2806;;;
904;2807;2807;S’?, pasiva;0;Bruto
904;2808;2808;;;
904;2809;2809;;;
904;2810;2810;;;
904;2811;2811;;;
905;2812;2812;No;0;Bruto
905;2813;2813;;;
905;2814;2814;;;
906;2815;2815;No;0;Neto
906;2816;2816;;;
906;2817;2817;;;
907;2818;2818;No;0;Neto
908;2819;2819;No;0;Neto
908;2820;2820;;;
908;2821;2821;;;
908;2822;2822;;;
908;2823;2823;;;
909;2824;2824;S’?, pasiva;0;Porcentaje de mi sueldo bruto
909;2825;2825;;;
909;2826;2826;;;
910;2827;2827;No;0;Bruto
911;2828;2828;No;0;Neto
911;2829;2829;;;
911;2830;2830;;;
911;2831;2831;;;
911;2832;2832;;;
912;2833;2833;S’?, pasiva;260000;Porcentaje de mi sueldo bruto
912;2834;2834;;;
912;2835;2835;;;
912;2836;2836;;;
913;2837;2837;S’?, pasiva;0;Neto
914;2838;2838;No;0;Neto
914;2839;2839;;;
914;2840;2840;;;
914;2841;2841;;;
914;2842;2842;;;
914;2843;2843;;;
915;2844;2844;S’?, activa;75000;Neto
915;2845;2845;;;
915;2846;2846;;;
915;2847;2847;;;
915;2848;2848;;;
915;2849;2849;;;
915;2850;2850;;;
915;2851;2851;;;
915;2852;2852;;;
915;2853;2853;;;
915;2854;2854;;;
915;2855;2855;;;
915;2856;2856;;;
915;2857;2857;;;
915;2858;2858;;;
915;2859;2859;;;
916;2860;2860;No;0;Porcentaje de mi sueldo bruto
916;2861;2861;;;
916;2862;2862;;;
917;2863;2863;No;0;Porcentaje de mi sueldo bruto
917;2864;2864;;;
917;2865;2865;;;
918;2866;2866;S’?, pasiva;0;Porcentaje de mi sueldo bruto
918;2867;2867;;;
918;2868;2868;;;
919;2869;2869;No;0;Neto
919;2870;2870;;;
919;2871;2871;;;
920;2872;2872;No;0;Porcentaje de mi sueldo bruto
920;2873;2873;;;
921;2874;2874;S’?, pasiva;0;Porcentaje de mi sueldo bruto
921;2875;2875;;;
921;2876;2876;;;
922;2877;2877;S’?, pasiva;0;Porcentaje de mi sueldo bruto
922;2878;2878;;;
922;2879;2879;;;
922;2880;2880;;;
922;2881;2881;;;
922;2882;2882;;;
922;2883;2883;;;
922;2884;2884;;;
922;2885;2885;;;
922;2886;2886;;;
922;2887;2887;;;
922;2888;2888;;;
922;2889;2889;;;
922;2890;2890;;;
922;2891;2891;;;
922;2892;2892;;;
922;2893;2893;;;
923;2894;2894;No;0;Porcentaje de mi sueldo bruto
923;2895;2895;;;
923;2896;2896;;;
924;2897;2897;No;0;Neto
924;2898;2898;;;
925;2899;2899;S’?, pasiva;0;Neto
925;2900;2900;;;
926;2901;2901;S’?, pasiva;0;Neto
927;2902;2902;No;0;Porcentaje de mi sueldo bruto
927;2903;2903;;;
927;2904;2904;;;
928;2905;2905;S’?, pasiva;109000;Bruto
928;2906;2906;;;
929;2907;2907;No;0;Neto
929;2908;2908;;;
929;2909;2909;;;
930;2910;2910;No;0;Neto
930;2911;2911;;;
931;2912;2912;S’?, pasiva;70;Porcentaje de mi sueldo bruto
931;2913;2913;;;
931;2914;2914;;;
932;2915;2915;S’?, pasiva;0;Porcentaje de mi sueldo bruto
932;2916;2916;;;
932;2917;2917;;;
932;2918;2918;;;
932;2919;2919;;;
932;2920;2920;;;
933;2921;2921;S’?, pasiva;18200;Bruto
933;2922;2922;;;
933;2923;2923;;;
933;2924;2924;;;
933;2925;2925;;;
933;2926;2926;;;
933;2927;2927;;;
933;2928;2928;;;
933;2929;2929;;;
934;2930;2930;No;0;Porcentaje de mi sueldo bruto
935;2931;2931;No;0;Porcentaje de mi sueldo bruto
936;2932;2932;S’?, pasiva;0;Neto
937;2933;2933;S’?, activa;0;Porcentaje de mi sueldo bruto
937;2934;2934;;;
937;2935;2935;;;
938;2936;2936;No;0;Porcentaje de mi sueldo bruto
939;2937;2937;No;0;Porcentaje de mi sueldo bruto
939;2938;2938;;;
939;2939;2939;;;
939;2940;2940;;;
939;2941;2941;;;
939;2942;2942;;;
939;2943;2943;;;
939;2944;2944;;;
939;2945;2945;;;
939;2946;2946;;;
940;2947;2947;S’?, pasiva;0;Porcentaje de mi sueldo bruto
940;2948;2948;;;
940;2949;2949;;;
941;2950;2950;No;0;Porcentaje de mi sueldo bruto
941;2951;2951;;;
941;2952;2952;;;
941;2953;2953;;;
941;2954;2954;;;
941;2955;2955;;;
941;2956;2956;;;
942;2957;2957;No;0;Porcentaje de mi sueldo bruto
942;2958;2958;;;
943;2959;2959;No;0;Porcentaje de mi sueldo bruto
943;2960;2960;;;
943;2961;2961;;;
943;2962;2962;;;
943;2963;2963;;;
943;2964;2964;;;
943;2965;2965;;;
943;2966;2966;;;
944;2967;2967;No;0;Porcentaje de mi sueldo bruto
945;2968;2968;No;0;Porcentaje de mi sueldo bruto
945;2969;2969;;;
945;2970;2970;;;
945;2971;2971;;;
945;2972;2972;;;
945;2973;2973;;;
945;2974;2974;;;
946;2975;2975;No;0;Porcentaje de mi sueldo bruto
947;2976;2976;No;0;Neto
947;2977;2977;;;
947;2978;2978;;;
947;2979;2979;;;
948;2980;2980;No;0;Porcentaje de mi sueldo bruto
948;2981;2981;;;
948;2982;2982;;;
949;2983;2983;No;0;Porcentaje de mi sueldo bruto
949;2984;2984;;;
949;2985;2985;;;
950;2986;2986;No;0;Porcentaje de mi sueldo bruto
950;2987;2987;;;
950;2988;2988;;;
950;2989;2989;;;
950;2990;2990;;;
950;2991;2991;;;
950;2992;2992;;;
950;2993;2993;;;
951;2994;2994;S’?, pasiva;200;Porcentaje de mi sueldo bruto
952;2995;2995;No;0;Neto
952;2996;2996;;;
952;2997;2997;;;
952;2998;2998;;;
952;2999;2999;;;
952;3000;3000;;;
952;3001;3001;;;
952;3002;3002;;;
953;3003;3003;No;0;Porcentaje de mi sueldo bruto
954;3004;3004;No;0;Neto
954;3005;3005;;;
955;3006;3006;No;0;Neto
955;3007;3007;;;
955;3008;3008;;;
955;3009;3009;;;
956;3010;3010;S’?, pasiva;0;Bruto
956;3011;3011;;;
957;3012;3012;S’?, activa;270000;Porcentaje de mi sueldo bruto
957;3013;3013;;;
957;3014;3014;;;
957;3015;3015;;;
957;3016;3016;;;
957;3017;3017;;;
957;3018;3018;;;
958;3019;3019;No;0;Porcentaje de mi sueldo bruto
958;3020;3020;;;
959;3021;3021;No;0;Porcentaje de mi sueldo bruto
960;3022;3022;No;0;Porcentaje de mi sueldo bruto
960;3023;3023;;;
960;3024;3024;;;
961;3025;3025;No;0;Porcentaje de mi sueldo bruto
961;3026;3026;;;
961;3027;3027;;;
961;3028;3028;;;
962;3029;3029;S’?, pasiva;100000;Bruto
962;3030;3030;;;
962;3031;3031;;;
963;3032;3032;S’?, pasiva;0;Porcentaje de mi sueldo bruto
963;3033;3033;;;
964;3034;3034;No;0;Porcentaje de mi sueldo bruto
964;3035;3035;;;
964;3036;3036;;;
964;3037;3037;;;
964;3038;3038;;;
964;3039;3039;;;
964;3040;3040;;;
964;3041;3041;;;
964;3042;3042;;;
964;3043;3043;;;
964;3044;3044;;;
964;3045;3045;;;
964;3046;3046;;;
964;3047;3047;;;
964;3048;3048;;;
964;3049;3049;;;
964;3050;3050;;;
964;3051;3051;;;
964;3052;3052;;;
964;3053;3053;;;
964;3054;3054;;;
964;3055;3055;;;
964;3056;3056;;;
964;3057;3057;;;
964;3058;3058;;;
964;3059;3059;;;
964;3060;3060;;;
964;3061;3061;;;
965;3062;3062;S’?, pasiva;1070000;Bruto
965;3063;3063;;;
966;3064;3064;No;0;Porcentaje de mi sueldo bruto
966;3065;3065;;;
966;3066;3066;;;
967;3067;3067;No;0;Porcentaje de mi sueldo bruto
967;3068;3068;;;
967;3069;3069;;;
967;3070;3070;;;
967;3071;3071;;;
967;3072;3072;;;
967;3073;3073;;;
967;3074;3074;;;
967;3075;3075;;;
967;3076;3076;;;
968;3077;3077;S’?, pasiva;360000;Porcentaje de mi sueldo bruto
968;3078;3078;;;
968;3079;3079;;;
968;3080;3080;;;
968;3081;3081;;;
968;3082;3082;;;
968;3083;3083;;;
968;3084;3084;;;
968;3085;3085;;;
968;3086;3086;;;
968;3087;3087;;;
968;3088;3088;;;
969;3089;3089;No;0;Porcentaje de mi sueldo bruto
970;3090;3090;No;0;Neto
970;3091;3091;;;
970;3092;3092;;;
970;3093;3093;;;
970;3094;3094;;;
971;3095;3095;No;0;Porcentaje de mi sueldo bruto
972;3096;3096;No;0;Porcentaje de mi sueldo bruto
972;3097;3097;;;
972;3098;3098;;;
973;3099;3099;No;0;Neto
973;3100;3100;;;
974;3101;3101;S’?, activa;35000;Neto
975;3102;3102;No;0;Neto
975;3103;3103;;;
975;3104;3104;;;
976;3105;3105;No;0;Porcentaje de mi sueldo bruto
976;3106;3106;;;
976;3107;3107;;;
977;3108;3108;S’?, pasiva;60;Porcentaje de mi sueldo bruto
977;3109;3109;;;
977;3110;3110;;;
978;3111;3111;No;0;Porcentaje de mi sueldo bruto
979;3112;3112;No;0;Porcentaje de mi sueldo bruto
980;3113;3113;No;0;Porcentaje de mi sueldo bruto
980;3114;3114;;;
981;3115;3115;S’?, activa;0;Porcentaje de mi sueldo bruto
981;3116;3116;;;
981;3117;3117;;;
981;3118;3118;;;
981;3119;3119;;;
981;3120;3120;;;
981;3121;3121;;;
981;3122;3122;;;
982;3123;3123;S’?, activa;0;Neto
982;3124;3124;;;
982;3125;3125;;;
982;3126;3126;;;
983;3127;3127;No;0;Porcentaje de mi sueldo bruto
983;3128;3128;;;
983;3129;3129;;;
983;3130;3130;;;
983;3131;3131;;;
983;3132;3132;;;
983;3133;3133;;;
983;3134;3134;;;
984;3135;3135;No;0;Bruto
984;3136;3136;;;
984;3137;3137;;;
985;3138;3138;S’?, pasiva;0;Porcentaje de mi sueldo bruto
986;3139;3139;No;0;Porcentaje de mi sueldo bruto
987;3140;3140;S’?, pasiva;0;Neto
988;3141;3141;No;0;Neto
988;3142;3142;;;
988;3143;3143;;;
988;3144;3144;;;
988;3145;3145;;;
988;3146;3146;;;
988;3147;3147;;;
988;3148;3148;;;
988;3149;3149;;;
989;3150;3150;S’?, pasiva;0;Porcentaje de mi sueldo bruto
989;3151;3151;;;
989;3152;3152;;;
989;3153;3153;;;
989;3154;3154;;;
990;3155;3155;No;0;Porcentaje de mi sueldo bruto
990;3156;3156;;;
991;3157;3157;S’?, pasiva;0;Porcentaje de mi sueldo bruto
991;3158;3158;;;
991;3159;3159;;;
991;3160;3160;;;
991;3161;3161;;;
991;3162;3162;;;
991;3163;3163;;;
991;3164;3164;;;
991;3165;3165;;;
991;3166;3166;;;
991;3167;3167;;;
992;3168;3168;S’?, pasiva;125850;Porcentaje de mi sueldo bruto
992;3169;3169;;;
992;3170;3170;;;
992;3171;3171;;;
992;3172;3172;;;
992;3173;3173;;;
992;3174;3174;;;
992;3175;3175;;;
992;3176;3176;;;
992;3177;3177;;;
992;3178;3178;;;
992;3179;3179;;;
992;3180;3180;;;
992;3181;3181;;;
992;3182;3182;;;
992;3183;3183;;;
992;3184;3184;;;
992;3185;3185;;;
992;3186;3186;;;
992;3187;3187;;;
992;3188;3188;;;
992;3189;3189;;;
992;3190;3190;;;
992;3191;3191;;;
992;3192;3192;;;
992;3193;3193;;;
992;3194;3194;;;
992;3195;3195;;;
992;3196;3196;;;
993;3197;3197;No;0;Bruto
994;3198;3198;S’?, pasiva;0;Porcentaje de mi sueldo bruto
995;3199;3199;S’?, pasiva;0;Porcentaje de mi sueldo bruto
995;3200;3200;;;
995;3201;3201;;;
995;3202;3202;;;
995;3203;3203;;;
995;3204;3204;;;
995;3205;3205;;;
995;3206;3206;;;
995;3207;3207;;;
995;3208;3208;;;
995;3209;3209;;;
995;3210;3210;;;
995;3211;3211;;;
995;3212;3212;;;
995;3213;3213;;;
996;3214;3214;S’?, pasiva;0;Porcentaje de mi sueldo bruto
997;3215;3215;S’?, pasiva;0;Bruto
997;3216;3216;;;
998;3217;3217;S’?, pasiva;100;Porcentaje de mi sueldo bruto
998;3218;3218;;;
998;3219;3219;;;
998;3220;3220;;;
999;3221;3221;No;0;Porcentaje de mi sueldo bruto
999;3222;3222;;;
999;3223;3223;;;
999;3224;3224;;;
999;3225;3225;;;
999;3226;3226;;;
999;3227;3227;;;
1000;3228;3228;No;0;Porcentaje de mi sueldo bruto
1000;3229;3229;;;
1000;3230;3230;;;
1000;3231;3231;;;
1000;3232;3232;;;
1000;3233;3233;;;
1000;3234;3234;;;
1000;3235;3235;;;
1000;3236;3236;;;
1000;3237;3237;;;
1001;3238;3238;S’?, pasiva;0;Porcentaje de mi sueldo bruto
1001;3239;3239;;;
1001;3240;3240;;;
1001;3241;3241;;;
1001;3242;3242;;;
1001;3243;3243;;;
1001;3244;3244;;;
1001;3245;3245;;;
1001;3246;3246;;;
1002;3247;3247;No;0;Porcentaje de mi sueldo bruto
1002;3248;3248;;;
1002;3249;3249;;;
1002;3250;3250;;;
1003;3251;3251;No;0;Porcentaje de mi sueldo bruto
1003;3252;3252;;;
1003;3253;3253;;;
1003;3254;3254;;;
1003;3255;3255;;;
1003;3256;3256;;;
1003;3257;3257;;;
1003;3258;3258;;;
1003;3259;3259;;;
1004;3260;3260;No;0;Porcentaje de mi sueldo bruto
1004;3261;3261;;;
1004;3262;3262;;;
1004;3263;3263;;;
1004;3264;3264;;;
1004;3265;3265;;;
1004;3266;3266;;;
1005;3267;3267;No;0;Porcentaje de mi sueldo bruto
1006;3268;3268;S’?, pasiva;0;Bruto
1007;3269;3269;No;0;Porcentaje de mi sueldo bruto
1007;3270;3270;;;
1007;3271;3271;;;
1007;3272;3272;;;
1008;3273;3273;No;0;Porcentaje de mi sueldo bruto
1008;3274;3274;;;
1009;3275;3275;S’?, activa;0;Neto
1009;3276;3276;;;
1009;3277;3277;;;
1009;3278;3278;;;
1009;3279;3279;;;
1010;3280;3280;S’?, pasiva;15000;Neto
1010;3281;3281;;;
1010;3282;3282;;;
1010;3283;3283;;;
1010;3284;3284;;;
1010;3285;3285;;;
1010;3286;3286;;;
1010;3287;3287;;;
1010;3288;3288;;;
1010;3289;3289;;;
1010;3290;3290;;;
1011;3291;3291;S’?, pasiva;0;Bruto
1011;3292;3292;;;
1011;3293;3293;;;
1011;3294;3294;;;
1011;3295;3295;;;
1012;3296;3296;No;0;Porcentaje de mi sueldo bruto
1012;3297;3297;;;
1013;3298;3298;No;0;Porcentaje de mi sueldo bruto
1014;3299;3299;S’?, activa;400000;Neto
1014;3300;3300;;;
1014;3301;3301;;;
1014;3302;3302;;;
1014;3303;3303;;;
1014;3304;3304;;;
1014;3305;3305;;;
1014;3306;3306;;;
1014;3307;3307;;;
1014;3308;3308;;;
1014;3309;3309;;;
1014;3310;3310;;;
1014;3311;3311;;;
1014;3312;3312;;;
1014;3313;3313;;;
1014;3314;3314;;;
1014;3315;3315;;;
1015;3316;3316;No;0;Porcentaje de mi sueldo bruto
1015;3317;3317;;;
1015;3318;3318;;;
1015;3319;3319;;;
1016;3320;3320;No;0;Porcentaje de mi sueldo bruto
1016;3321;3321;;;
1016;3322;3322;;;
1016;3323;3323;;;
1017;3324;3324;S’?, pasiva;0;Porcentaje de mi sueldo bruto
1017;3325;3325;;;
1017;3326;3326;;;
1017;3327;3327;;;
1018;3328;3328;S’?, pasiva;0;Porcentaje de mi sueldo bruto
1018;3329;3329;;;
1018;3330;3330;;;
1019;3331;3331;No;0;Porcentaje de mi sueldo bruto
1019;3332;3332;;;
1020;3333;3333;S’?, activa;12850;Bruto
1020;3334;3334;;;
1020;3335;3335;;;
1021;3336;3336;No;0;Porcentaje de mi sueldo bruto
1021;3337;3337;;;
1022;3338;3338;No;0;Porcentaje de mi sueldo bruto
1022;3339;3339;;;
1022;3340;3340;;;
1023;3341;3341;S’?, pasiva;0;Porcentaje de mi sueldo bruto
1023;3342;3342;;;
1023;3343;3343;;;
1023;3344;3344;;;
1023;3345;3345;;;
1023;3346;3346;;;
1024;3347;3347;No;0;Bruto
1024;3348;3348;;;
1024;3349;3349;;;
1024;3350;3350;;;
1025;3351;3351;S’?, activa;0;Porcentaje de mi sueldo bruto
1026;3352;3352;No;0;Porcentaje de mi sueldo bruto
1026;3353;3353;;;
1026;3354;3354;;;
1026;3355;3355;;;
1026;3356;3356;;;
1026;3357;3357;;;
1026;3358;3358;;;
1026;3359;3359;;;
1027;3360;3360;S’?, pasiva;0;Bruto
1027;3361;3361;;;
1027;3362;3362;;;
1027;3363;3363;;;
1028;3364;3364;No;0;Porcentaje de mi sueldo bruto
1028;3365;3365;;;
1028;3366;3366;;;
1028;3367;3367;;;
1029;3368;3368;No;0;Porcentaje de mi sueldo bruto
1029;3369;3369;;;
1030;3370;3370;S’?, pasiva;25000;Neto
1030;3371;3371;;;
1030;3372;3372;;;
1030;3373;3373;;;
1030;3374;3374;;;
1030;3375;3375;;;
1030;3376;3376;;;
1030;3377;3377;;;
1030;3378;3378;;;
1030;3379;3379;;;
1030;3380;3380;;;
1030;3381;3381;;;
1030;3382;3382;;;
1030;3383;3383;;;
1030;3384;3384;;;
1030;3385;3385;;;
1030;3386;3386;;;
1030;3387;3387;;;
1030;3388;3388;;;
1030;3389;3389;;;
1031;3390;3390;No;0;Neto
1032;3391;3391;No;0;Bruto
1032;3392;3392;;;
1032;3393;3393;;;
1032;3394;3394;;;
1033;3395;3395;No;0;Porcentaje de mi sueldo bruto
1033;3396;3396;;;
1034;3397;3397;S’?, pasiva;0;Porcentaje de mi sueldo bruto
1035;3398;3398;No;0;Porcentaje de mi sueldo bruto
1036;3399;3399;No;0;Porcentaje de mi sueldo bruto
1037;3400;3400;S’?, pasiva;0;Porcentaje de mi sueldo bruto
1038;3401;3401;No;0;Porcentaje de mi sueldo bruto
1039;3402;3402;No;0;Porcentaje de mi sueldo bruto
1039;3403;3403;;;
1039;3404;3404;;;
1040;3405;3405;No;0;Porcentaje de mi sueldo bruto
1040;3406;3406;;;
1040;3407;3407;;;
1040;3408;3408;;;
1040;3409;3409;;;
1040;3410;3410;;;
1040;3411;3411;;;
1041;3412;3412;S’?, pasiva;0;Bruto
1041;3413;3413;;;
1041;3414;3414;;;
1042;3415;3415;S’?, pasiva;0;Neto
1042;3416;3416;;;
1043;3417;3417;No;0;Neto
1043;3418;3418;;;
1043;3419;3419;;;
1043;3420;3420;;;
1043;3421;3421;;;
1043;3422;3422;;;
1044;3423;3423;S’?, pasiva;0;Porcentaje de mi sueldo bruto
1044;3424;3424;;;
1044;3425;3425;;;
1044;3426;3426;;;
1044;3427;3427;;;
1044;3428;3428;;;
1045;3429;3429;No;0;Bruto
1045;3430;3430;;;
1045;3431;3431;;;
1046;3432;3432;No;0;Neto
1046;3433;3433;;;
1046;3434;3434;;;
1046;3435;3435;;;
1046;3436;3436;;;
1046;3437;3437;;;
1047;3438;3438;No;0;Porcentaje de mi sueldo bruto
1047;3439;3439;;;
1047;3440;3440;;;
1048;3441;3441;No;0;Porcentaje de mi sueldo bruto
1048;3442;3442;;;
1048;3443;3443;;;
1049;3444;3444;No;0;Porcentaje de mi sueldo bruto
1049;3445;3445;;;
1049;3446;3446;;;
1050;3447;3447;S’?, pasiva;138;Neto
1050;3448;3448;;;
1050;3449;3449;;;
1050;3450;3450;;;
1050;3451;3451;;;
1050;3452;3452;;;
1051;3453;3453;No;0;Porcentaje de mi sueldo bruto
1052;3454;3454;No;0;Neto
1053;3455;3455;S’?, pasiva;0;Porcentaje de mi sueldo bruto
1053;3456;3456;;;
1053;3457;3457;;;
1053;3458;3458;;;
1053;3459;3459;;;
1053;3460;3460;;;
1054;3461;3461;No;0;Porcentaje de mi sueldo bruto
1055;3462;3462;S’?, pasiva;0;Porcentaje de mi sueldo bruto
1056;3463;3463;No;0;Bruto
1056;3464;3464;;;
1057;3465;3465;No;0;Porcentaje de mi sueldo bruto
1057;3466;3466;;;
1058;3467;3467;No;0;Porcentaje de mi sueldo bruto
1058;3468;3468;;;
1059;3469;3469;No;0;Neto
1059;3470;3470;;;
1060;3471;3471;No;0;Neto
1060;3472;3472;;;
1060;3473;3473;;;
1061;3474;3474;No;0;Porcentaje de mi sueldo bruto
1061;3475;3475;;;
1061;3476;3476;;;
1061;3477;3477;;;
1061;3478;3478;;;
1061;3479;3479;;;
1061;3480;3480;;;
1061;3481;3481;;;
1061;3482;3482;;;
1061;3483;3483;;;
1061;3484;3484;;;
1061;3485;3485;;;
1061;3486;3486;;;
1061;3487;3487;;;
1061;3488;3488;;;
1062;3489;3489;S’?, activa;0;Porcentaje de mi sueldo bruto
1062;3490;3490;;;
1062;3491;3491;;;
1063;3492;3492;No;0;Neto
1063;3493;3493;;;
1064;3494;3494;No;0;Porcentaje de mi sueldo bruto
1064;3495;3495;;;
1064;3496;3496;;;
1064;3497;3497;;;
1064;3498;3498;;;
1065;3499;3499;No;0;Porcentaje de mi sueldo bruto
1065;3500;3500;;;
1066;3501;3501;No;0;Porcentaje de mi sueldo bruto
1066;3502;3502;;;
1066;3503;3503;;;
1067;3504;3504;No;0;Porcentaje de mi sueldo bruto
1067;3505;3505;;;
1068;3506;3506;S’?, pasiva;0;Porcentaje de mi sueldo bruto
1068;3507;3507;;;
1069;3508;3508;S’?, pasiva;300000;Porcentaje de mi sueldo bruto
1070;3509;3509;S’?, pasiva;0;Porcentaje de mi sueldo bruto
1070;3510;3510;;;
1070;3511;3511;;;
1070;3512;3512;;;
1070;3513;3513;;;
1070;3514;3514;;;
1070;3515;3515;;;
1070;3516;3516;;;
1071;3517;3517;No;0;Porcentaje de mi sueldo bruto
1071;3518;3518;;;
1071;3519;3519;;;
1071;3520;3520;;;
1072;3521;3521;No;0;Bruto
1073;3522;3522;No;0;Bruto
1073;3523;3523;;;
1074;3524;3524;No;0;Porcentaje de mi sueldo bruto
1075;3525;3525;No;0;Bruto
1075;3526;3526;;;
1075;3527;3527;;;
1075;3528;3528;;;
1075;3529;3529;;;
1076;3530;3530;No;0;Porcentaje de mi sueldo bruto
1076;3531;3531;;;
1077;3532;3532;No;0;Neto
1077;3533;3533;;;
1077;3534;3534;;;
1078;3535;3535;S’?, activa;0;Porcentaje de mi sueldo bruto
1078;3536;3536;;;
1078;3537;3537;;;
1078;3538;3538;;;
1079;3539;3539;S’?, pasiva;110000;Neto
1079;3540;3540;;;
1079;3541;3541;;;
1079;3542;3542;;;
1079;3543;3543;;;
1079;3544;3544;;;
1079;3545;3545;;;
1080;3546;3546;S’?, activa;0;Neto
1081;3547;3547;No;0;Neto
1081;3548;3548;;;
1081;3549;3549;;;
1081;3550;3550;;;
1081;3551;3551;;;
1081;3552;3552;;;
1081;3553;3553;;;
1082;3554;3554;No;0;Bruto
1083;3555;3555;S’?, activa;30000;Bruto
1083;3556;3556;;;
1084;3557;3557;No;0;Porcentaje de mi sueldo bruto
1084;3558;3558;;;
1084;3559;3559;;;
1084;3560;3560;;;
1085;3561;3561;No;0;Porcentaje de mi sueldo bruto
1085;3562;3562;;;
1085;3563;3563;;;
1086;3564;3564;S’?, pasiva;15;Porcentaje de mi sueldo bruto
1087;3565;3565;S’?, pasiva;0;Neto
1087;3566;3566;;;
1087;3567;3567;;;
1087;3568;3568;;;
1087;3569;3569;;;
1087;3570;3570;;;
1087;3571;3571;;;
1087;3572;3572;;;
1087;3573;3573;;;
1087;3574;3574;;;
1087;3575;3575;;;
1088;3576;3576;S’?, activa;0;Bruto
1088;3577;3577;;;
1088;3578;3578;;;
1088;3579;3579;;;
1088;3580;3580;;;
1089;3581;3581;No;0;Porcentaje de mi sueldo bruto
1089;3582;3582;;;
1089;3583;3583;;;
1089;3584;3584;;;
1089;3585;3585;;;
1089;3586;3586;;;
1090;3587;3587;No;0;Porcentaje de mi sueldo bruto
1090;3588;3588;;;
1090;3589;3589;;;
1090;3590;3590;;;
1090;3591;3591;;;
1091;3592;3592;No;0;Neto
1092;3593;3593;No;0;Neto
1092;3594;3594;;;
1092;3595;3595;;;
1093;3596;3596;No;0;Porcentaje de mi sueldo bruto
1094;3597;3597;No;0;Porcentaje de mi sueldo bruto
1094;3598;3598;;;
1095;3599;3599;No;0;Porcentaje de mi sueldo bruto
1096;3600;3600;S’?, pasiva;0;Porcentaje de mi sueldo bruto
1096;3601;3601;;;
1096;3602;3602;;;
1097;3603;3603;No;0;Neto
1097;3604;3604;;;
1097;3605;3605;;;
1097;3606;3606;;;
1097;3607;3607;;;
1097;3608;3608;;;
1097;3609;3609;;;
1097;3610;3610;;;
1097;3611;3611;;;
1097;3612;3612;;;
1098;3613;3613;No;0;Porcentaje de mi sueldo bruto
1099;3614;3614;No;0;Porcentaje de mi sueldo bruto
1100;3615;3615;No;0;Porcentaje de mi sueldo bruto
1100;3616;3616;;;
1100;3617;3617;;;
1100;3618;3618;;;
1100;3619;3619;;;
1100;3620;3620;;;
1101;3621;3621;No;0;Neto
1102;3622;3622;S’?, pasiva;20;Bruto
1103;3623;3623;No;0;Porcentaje de mi sueldo bruto
1104;3624;3624;No;0;Porcentaje de mi sueldo bruto
1105;3625;3625;S’?, pasiva;0;Porcentaje de mi sueldo bruto
1105;3626;3626;;;
1105;3627;3627;;;
1106;3628;3628;No;0;Porcentaje de mi sueldo bruto
1106;3629;3629;;;
